TAHUN,PENERIMA MANFAAT (HB),FS1,PR1,HA2,Karakter Puskesmas,ALOKASI BELANJA (RP),REALISASI BELANJA (RP)
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.1 Manajerial institusi,Perkotaan,2817206045,2097145986
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.1 Manajerial institusi,Sangat Terpencil,8271215149,6381426978
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.1 Manajerial institusi,Terpencil,25595424013,18751190849
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.2 Pertemuan koordinasi,Perdesaan,2938198353,2141613799
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.2 Pertemuan koordinasi,Sangat Terpencil,829084202,786982342
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.3 Peningkatan Kapasitas Personil,Perdesaan,2921797089,2319168184
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.3 Peningkatan Kapasitas Personil,Perkotaan,249409665,246527959
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,"HA.1.6 Monitoring, Evaluasi dan Pelaporan",Perdesaan,318837017,316648165
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,"HA.1.6 Monitoring, Evaluasi dan Pelaporan",Perkotaan,1311798538,893562649
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,"HA.1.6 Monitoring, Evaluasi dan Pelaporan",Terpencil,986877035,793144192
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.7 Pengadaan dan Pemeliharaan Infrastruktur Medis dan Non-medis,Perdesaan,5748456077,4037086238
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.7 Pengadaan dan Pemeliharaan Infrastruktur Medis dan Non-medis,Perkotaan,1632328632,1429743558
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.7 Pengadaan dan Pemeliharaan Infrastruktur Medis dan Non-medis,Sangat Terpencil,3930372420,3199903849
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.7 Pengadaan dan Pemeliharaan Infrastruktur Medis dan Non-medis,Terpencil,768801613,479309721
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.8 Pengadaan alat dan bahan Medis dan Non Medis,Perdesaan,495779882,253864273
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.8 Pengadaan alat dan bahan Medis dan Non Medis,Sangat Terpencil,3294349689,2479458191
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.8 Pengadaan alat dan bahan Medis dan Non Medis,Terpencil,3727084834,2637926083
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.9 Penelitian dan Pengembangan Kesehatan,Perdesaan,7920475900,5445234333
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.9 Penelitian dan Pengembangan Kesehatan,Perkotaan,1543830407,1175950217
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.9 Penelitian dan Pengembangan Kesehatan,Sangat Terpencil,3921459441,2925108657
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.9 Penelitian dan Pengembangan Kesehatan,Terpencil,5677302435,4324433061
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.2.1 Kegiatan Upaya Kesehatan Masyarakat,Perdesaan,5712293040,4511437357
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.2.1 Kegiatan Upaya Kesehatan Masyarakat,Sangat Terpencil,980309246,621683946
2023.0,HB.7 Semua Kelompok Umur,FS.1 Dana Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.2.1 Kegiatan Upaya Kesehatan Masyarakat,Terpencil,1251512800,877088802
2023.0,HB.7 Semua Kelompok Umur,FS.1.2.1.2.2 DAU unearmarked (Untuk Gaji ASN),PR.3  Program Penguatan Sistem Kesehatan (Gaji ASN),HA.2 Kegiatan Langsung (Gaji ASN),Perdesaan,13808714572,10414628547
2023.0,HB.7 Semua Kelompok Umur,FS.1.2.1.2.2 DAU unearmarked (Untuk Gaji ASN),PR.3  Program Penguatan Sistem Kesehatan (Gaji ASN),HA.2 Kegiatan Langsung (Gaji ASN),Perkotaan,6507756757,4867281686
2023.0,HB.7 Semua Kelompok Umur,FS.1.2.1.2.2 DAU unearmarked (Untuk Gaji ASN),PR.3  Program Penguatan Sistem Kesehatan (Gaji ASN),HA.2 Kegiatan Langsung (Gaji ASN),Sangat Terpencil,5199640255,3978405417
2023.0,HB.7 Semua Kelompok Umur,FS.1.2.1.2.2 DAU unearmarked (Untuk Gaji ASN),PR.3  Program Penguatan Sistem Kesehatan (Gaji ASN),HA.2 Kegiatan Langsung (Gaji ASN),Terpencil,10937190759,8495619028
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.2 Program Kesehatan Individu,HA.1.1 Manajerial institusi,Perdesaan,575920640,410569361
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.2 Program Kesehatan Individu,HA.1.1 Manajerial institusi,Perkotaan,2836608094,1924515132
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.2 Program Kesehatan Individu,HA.1.1 Manajerial institusi,Terpencil,647407279,551476360
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.2 Program Kesehatan Individu,HA.1.3 Peningkatan Kapasitas Personil,Terpencil,222576329,124555112
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.2 Program Kesehatan Individu,HA.1.7 Pengadaan dan Pemeliharaan Infrastruktur Medis dan Non-medis,Perdesaan,314434037,250471597
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.2 Program Kesehatan Individu,HA.1.7 Pengadaan dan Pemeliharaan Infrastruktur Medis dan Non-medis,Terpencil,94854490,59053390
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.2 Program Kesehatan Individu,HA.1.8 Pengadaan alat dan bahan Medis dan Non Medis,Perdesaan,10984114669,8227686980
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.2 Program Kesehatan Individu,HA.1.8 Pengadaan alat dan bahan Medis dan Non Medis,Perkotaan,6575365807,5331402535
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.2 Program Kesehatan Individu,HA.1.8 Pengadaan alat dan bahan Medis dan Non Medis,Sangat Terpencil,2150840137,1652109065
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.2 Program Kesehatan Individu,HA.1.8 Pengadaan alat dan bahan Medis dan Non Medis,Terpencil,13367472711,9989702678
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.2 Program Kesehatan Individu,HA.1.9 Penelitian dan Pengembangan Kesehatan,Perdesaan,943415084,698076466
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.2 Program Kesehatan Individu,HA.1.9 Penelitian dan Pengembangan Kesehatan,Perkotaan,473267324,243429305
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.2 Program Kesehatan Individu,HA.1.9 Penelitian dan Pengembangan Kesehatan,Terpencil,333656548,318976373
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.2 Program Kesehatan Individu,HA.2.1 Kegiatan Upaya Kesehatan Masyarakat,Terpencil,482344059,320980836
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.2 Program Kesehatan Individu,HA.2.2 Kegiatan Upaya Kesehatan Perorangan,Perdesaan,42993950135,32215988286
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.2 Program Kesehatan Individu,HA.2.2 Kegiatan Upaya Kesehatan Perorangan,Perkotaan,33308297677,25824454253
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.2 Program Kesehatan Individu,HA.2.2 Kegiatan Upaya Kesehatan Perorangan,Sangat Terpencil,16814015686,13005292048
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.2 Program Kesehatan Individu,HA.2.2 Kegiatan Upaya Kesehatan Perorangan,Terpencil,36196647615,27019168076
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.1 Manajerial institusi,Perdesaan,14456876461,11022468096
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.1 Manajerial institusi,Perkotaan,6841639269,5334210496
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.1 Manajerial institusi,Sangat Terpencil,2597219455,2159083724
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.1 Manajerial institusi,Terpencil,23112334906,17184000824
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.2 Pertemuan koordinasi,Perdesaan,3726276995,2840352610
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.2 Pertemuan koordinasi,Perkotaan,672673800,518682945
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.2 Pertemuan koordinasi,Sangat Terpencil,1681218446,1316170674
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.2 Pertemuan koordinasi,Terpencil,4679587473,3434420035
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.3 Peningkatan Kapasitas Personil,Perdesaan,2370147947,1573447081
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.3 Peningkatan Kapasitas Personil,Perkotaan,700515014,617399693
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.3 Peningkatan Kapasitas Personil,Terpencil,1559932613,1241979354
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,"HA.1.6 Monitoring, Evaluasi dan Pelaporan",Perdesaan,753603226,597562121
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,"HA.1.6 Monitoring, Evaluasi dan Pelaporan",Terpencil,1402523752,1011031927
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.7 Pengadaan dan Pemeliharaan Infrastruktur Medis dan Non-medis,Perdesaan,12530506071,9653150692
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.7 Pengadaan dan Pemeliharaan Infrastruktur Medis dan Non-medis,Perkotaan,1022381848,757096345
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.7 Pengadaan dan Pemeliharaan Infrastruktur Medis dan Non-medis,Sangat Terpencil,3885349295,2834924513
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.7 Pengadaan dan Pemeliharaan Infrastruktur Medis dan Non-medis,Terpencil,5783531351,4317715119
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.8 Pengadaan alat dan bahan Medis dan Non Medis,Perdesaan,34482069939,25859830353
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.8 Pengadaan alat dan bahan Medis dan Non Medis,Perkotaan,7232433111,5329705248
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.8 Pengadaan alat dan bahan Medis dan Non Medis,Sangat Terpencil,4791869388,3586748852
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.8 Pengadaan alat dan bahan Medis dan Non Medis,Terpencil,35626050727,26424330738
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.9 Penelitian dan Pengembangan Kesehatan,Perdesaan,8833192026,6875586766
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.9 Penelitian dan Pengembangan Kesehatan,Perkotaan,7059751282,5279786719
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.9 Penelitian dan Pengembangan Kesehatan,Sangat Terpencil,988977595,829465499
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.1.9 Penelitian dan Pengembangan Kesehatan,Terpencil,8096590348,6276989499
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.2.1 Kegiatan Upaya Kesehatan Masyarakat,Perdesaan,2263081399,1550582071
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.2.1 Kegiatan Upaya Kesehatan Masyarakat,Perkotaan,325785813,303823039
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.2.1 Kegiatan Upaya Kesehatan Masyarakat,Sangat Terpencil,1275681686,991355366
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.2.1 Kegiatan Upaya Kesehatan Masyarakat,Terpencil,1153970917,902121151
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.2.2 Kegiatan Upaya Kesehatan Perorangan,Perdesaan,956223391,815487077
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.2.2 Kegiatan Upaya Kesehatan Perorangan,Perkotaan,302140070,239873015
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.2.2 Kegiatan Upaya Kesehatan Perorangan,Sangat Terpencil,187853505,132120095
2023.0,HB.7 Semua Kelompok Umur,FS.2 Dana Semi Publik,PR.3  Program Penguatan Sistem Kesehatan,HA.2.2 Kegiatan Upaya Kesehatan Perorangan,Terpencil,1898098140,1599329534
